1000000027177700	19.0535845	47.6273722	Kossuth Lajos utca
1000000027182407	19.1251635	47.4433771	Kossuthfalva tér
1000000027182433	19.1258687	47.4428844	Kossuthfalva tér
1000000027361335	17.4667567	47.8589965	Kossuth Lajos utca
1000000027361578	17.3245289	47.8890977	Kossuth Lajos utca
1000000027808512	17.2848288	47.9629183	Kossuth Lajos utca
1000000027865030	17.4761068	47.3940270	Kossuth Lajos utca
1000000027895039	19.6627700	47.5054562	Kossuth Lajos út
1000000027914463	21.7553649	48.1336079	Kossuth utca
1000000028174258	20.2293716	47.8408714	Kossuth Lajos út
1000000028189161	17.2152337	47.4468777	Kossuth Lajos utca
1000000028219967	16.5433381	47.3879794	Kossuth Lajos utca
1000000028219973	16.4897407	47.3459564	Kossuth Lajos út
1000000028220048	16.4857945	47.3464942	Kossuth Lajos utca
1000000028224473	18.5795246	46.1001612	Kossuth Lajos utca
1000000028224501	18.5727053	46.0812114	Kossuth utca
1000000028224559	18.6417528	46.1240131	Kossuth utca
1000000028224815	18.4838158	46.1212894	Kossuth utca
1000000028308279	16.4911929	47.3444854	Kossuth Lajos út
1000000028357861	19.9744486	47.6933381	Kossuth utca
1000000028388238	20.9929833	47.6924588	Kossuth utca
1000000028471724	18.7163081	46.5907616	Kossuth Lajos utca
1000000028579705	18.8209451	47.5102557	Kossuth Lajos utca
1000000028579732	18.8171667	47.5102424	Kossuth Lajos utca
1000000028607717	18.7712275	47.9222707	Kossuth Lajos utca
1000000028671106	18.8231009	47.5107749	Kossuth Lajos utca
1000000028678797	18.9229097	46.8090711	Kossuth Lajos utca
1000000028683241	18.8248702	47.5109837	Kossuth Lajos utca
1000000028698640	18.3872794	47.3894792	Kossuth Lajos utca
1000000028704912	18.8311959	47.4747587	Kossuth Lajos utca
1000000028797117	18.4101925	47.1911698	Kossuth utca
1000000029142440	18.7951429	47.3154945	Kossuth tér
1000000029268224	18.1432357	47.1969489	Kossuth Lajos utca
1000000029272417	17.8862380	47.3626870	Kossuth utca
1000000029379142	19.2506037	47.8101295	Kossuth út
1000000029380162	19.0898976	47.3609833	Kossuth Lajos utca
1000000029380330	19.0948022	47.3669235	Kossuth Lajos utca
1000000029384028	17.6420469	47.2170651	Kossuth Lajos utca
1000000029426645	18.6331885	47.4929534	Kossuth Lajos utca
1000000029430419	17.5992588	47.2305894	Kossuth Lajos utca
1000000029452471	17.4668245	47.3290334	Kossuth Lajos utca
1000000029506249	18.9457579	47.1615798	Kossuth Lajos utca
1000000029506281	17.7896547	46.3570581	Kossuth Lajos utca
1000000029506284	17.7908803	46.3636075	Kossuth Lajos utca
1000000029550726	17.7885096	46.3564359	Kossuth tér
1000000029592565	18.9458699	47.1619794	Kossuth Lajos utca
1000000029713314	18.8443225	47.3737984	Kossuth Lajos utca
1000000029713523	18.8421648	47.3754917	Kossuth Lajos utca
1000000030019331	20.4182057	47.1807816	Kossuth Lajos utca
1000000030407383	18.8726828	47.8637695	Kossuth Lajos utca
1000000030446940	18.1306685	46.3735126	Kossuth Lajos utca
1000000030471955	18.0971925	46.3733284	Kossuth Lajos utca
1000000030565368	18.3167083	46.0696691	Kossuth Lajos utca
1000000030589334	18.3197537	46.0656165	Kossuth Lajos utca
1000000030663672	18.3498783	47.2513977	Kossuth utca
1000000030688264	18.8600191	46.6278937	Kossuth Lajos utca
1000000030802421	18.9606909	47.5541873	Kossuth Lajos utca
1000000030821502	18.0759912	46.0165816	Kossuth Lajos utca
1000000031016134	17.7584582	46.3252956	Kossuth Lajos utca
1000000031016644	17.7321367	46.3083585	Kossuth Lajos utca
1000000031022205	20.4877425	46.5818083	Kossuth Lajos utca
1000000031236336	16.7863689	46.9797802	Kossuth Lajos utca
1000000031258930	17.9832108	46.0420607	Kossuth Lajos utca
1000000031261527	17.9892593	46.1024372	Kossuth Lajos utca
1000000031266044	17.8986373	46.3752244	Kossuth Lajos utca
1000000031292113	17.7273839	46.3656127	Kossuth Lajos utca
1000000031292114	17.7287885	46.3628573	Kossuth Lajos utca
1000000031292120	17.7278539	46.3632485	Kossuth Lajos köz
1000000031292121	17.7302466	46.3616688	Kossuth Lajos utca
1000000031342643	17.9311827	46.0073476	Kossuth utca
1000000031343313	17.8975919	46.0488381	Kossuth utca
1000000031343767	17.8884713	46.0258892	Kossuth utca
1000000031343806	17.8834523	46.0178865	Kossuth utca
1000000031344395	17.8975448	46.0490360	Kossuth utca
1000000031344444	17.9084805	46.0764102	Kossuth utca
1000000031344845	17.8664295	46.0496215	Kossuth utca
1000000031345027	17.9307546	46.0621067	Kossuth utca
1000000031356587	17.8523903	46.2383081	Kossuth Lajos utca
1000000031465396	18.3517815	46.1632120	Kossuth Lajos utca
1000000031470421	18.2707223	46.1793314	Kossuth akna utca
1000000031513203	18.2048018	46.0018110	Kossuth utca
1000000031513281	18.2029998	45.9971061	Kossuth utca
1000000031513837	18.1286162	46.0846596	Kossuth Lajos utca
1000000031515680	18.0790363	46.0831537	Kossuth Lajos utca
1000000031515895	18.0788890	46.0851563	Kossuth Lajos utca
1000000031516036	18.0987555	46.0852037	Kossuth Lajos utca
1000000031516081	18.0998481	46.0894024	Kossuth Lajos utca
1000000031529397	17.7041861	46.3568646	Kossuth Lajos utca
1000000031529404	17.6980530	46.3543497	Kossuth Lajos utca
1000000031547124	17.6854544	46.3538030	Kossuth Lajos utca
1000000031547127	17.6842536	46.3547494	Kossuth Lajos utca
1000000031548259	17.6521297	46.3586489	Kossuth Lajos utca
1000000031548266	17.6454620	46.3336678	Kossuth Lajos utca
1000000031570891	18.0442733	46.1295222	Kossuth Lajos utca
1000000031579998	17.4495451	45.9567954	Kossuth Lajos utca
1000000031615561	18.3294020	46.0092253	Kossuth Lajos utca
1000000031666005	18.3747170	46.0566057	Kossuth utca
1000000031670921	18.1120059	46.2005278	Kossuth Lajos utca
1000000031671841	18.0344663	46.2046739	Kossuth Lajos utca
1000000031673281	18.1242282	46.2163930	Kossuth Lajos utca
1000000031718647	18.3027522	46.2975469	Kossuth utca
1000000031718648	18.3027574	46.2957574	Kossuth utca
1000000031718652	18.3063709	46.2949034	Kossuth utca
1000000031718693	18.3054678	46.2947804	Kossuth utca
1000000031719034	18.2817738	46.2935108	Kossuth utca
1000000031719073	18.2823432	46.2917917	Kossuth utca
1000000031719082	18.2819129	46.2935173	Kossuth utca
1000000031741314	18.1300199	46.3320274	Kossuth Lajos utca
1000000031742703	18.1528947	46.0343035	Kossuth Lajos utca
1000000031791512	18.2599236	45.9854647	Kossuth Lajos utca
1000000031793627	17.7257355	46.4116730	Kossuth Lajos utca
1000000031821074	17.8001577	46.0935410	Kossuth utca
1000000031821690	17.8111090	46.1241835	Kossuth Lajos utca
1000000031821947	17.8355821	46.1585556	Kossuth Lajos utca
1000000031826436	18.4391653	46.6809265	Kossuth Lajos utca
1000000031871604	17.7743411	46.4615040	Kossuth Lajos utca
1000000031889626	18.0952781	46.3111069	Kossuth Lajos utca
1000000031890909	18.1025019	46.2872568	Kossuth Lajos utca
1000000031954260	17.4835792	47.6238695	Kossuth utca
1000000032075558	17.9220273	46.3627025	Kossuth Lajos utca
1000000032212784	17.7957014	46.3140492	Kossuth Lajos utca
1000000032212785	17.7997050	46.3095108	Kossuth Lajos utca
1000000032212786	17.7996319	46.3122789	Kossuth Lajos utca
1000000032212787	17.7994689	46.3122306	Kossuth Lajos utca
1000000032212789	17.8015634	46.3131537	Kossuth Lajos utca
1000000032212790	17.7997883	46.3128204	Kossuth Lajos utca
1000000032212791	17.7994774	46.3127449	Kossuth Lajos utca
1000000032212795	17.7963816	46.3138804	Kossuth Lajos utca
1000000032237249	17.8794017	46.3068467	Kossuth Lajos utca
1000000032237292	17.9145012	46.2812544	Kossuth Lajos utca
1000000032282760	17.9330310	46.5430486	Kossuth Lajos utca
1000000032513501	17.8709798	46.4038855	Kossuth Lajos utca
1000000032513571	21.6407523	47.2021768	Kossuth Lajos utca
1000000032518285	17.9097672	46.4246789	Kossuth Lajos utca
1000000032653933	18.9267853	47.0943146	Kossuth Lajos utca
1000000032655328	18.9647495	47.3213938	Kossuth Lajos utca
1000000032668413	18.8240300	47.5109343	Kossuth Lajos utca
1000000032722962	18.7326111	47.7192501	Kossuth Lajos utca
1000000032763503	20.5156471	47.7454684	Kossuth Lajos utca
1000000032837635	17.2426174	46.7671116	Kossuth Lajos utca
1000000032958609	20.5002494	46.3169888	Kossuth Lajos utca
1000000032962774	19.1603952	47.5164699	Kossuth Lajos utca
1000000033070911	18.3246057	47.3489668	Kossuth Lajos utca
1000000033284906	19.2564785	46.5217041	Kossuth Lajos utca
1000000033341149	18.3289927	47.3496042	Kossuth Lajos utca
1000000033480425	16.8458294	46.8421858	Kossuth Lajos utca
1000000033494687	16.4155553	46.7251390	Kossuth Lajos utca
1000000033534282	17.6500882	47.4013003	Kossuth utca
1000000033534284	17.6499801	47.4012374	Kossuth utca
1000000033535439	17.6812497	47.3431035	Kossuth Lajos utca
1000000033547518	17.4258977	47.5837025	Kossuth Lajos utca
1000000033593087	17.8870058	46.5056669	Kossuth Lajos utca
1000000033593094	17.8744617	46.6162262	Kossuth Lajos utca
